n_agents n_rounds n_runs lam mean variance std
100 1000 3000 0.91 50.496667 7.988656 2.826421
outcome count fraction
1 0 0.000000
2 0 0.000000
3 0 0.000000
4 0 0.000000
5 0 0.000000
6 0 0.000000
7 0 0.000000
8 0 0.000000
9 0 0.000000
10 0 0.000000
11 0 0.000000
12 0 0.000000
13 0 0.000000
14 0 0.000000
15 0 0.000000
16 0 0.000000
17 0 0.000000
18 0 0.000000
19 0 0.000000
20 0 0.000000
21 0 0.000000
22 0 0.000000
23 0 0.000000
24 0 0.000000
25 0 0.000000
26 0 0.000000
27 0 0.000000
28 0 0.000000
29 0 0.000000
30 0 0.000000
31 0 0.000000
32 0 0.000000
33 0 0.000000
34 0 0.000000
35 0 0.000000
36 0 0.000000
37 0 0.000000
38 0 0.000000
39 0 0.000000
40 1 0.000333
41 2 0.000667
42 1 0.000333
43 16 0.005333
44 38 0.012667
45 69 0.023000
46 107 0.035667
47 180 0.060000
48 291 0.097000
49 376 0.125333
50 432 0.144000
51 394 0.131333
52 370 0.123333
53 292 0.097333
54 207 0.069000
55 120 0.040000
56 59 0.019667
57 27 0.009000
58 10 0.003333
59 6 0.002000
60 1 0.000333
61 0 0.000000
62 1 0.000333
63 0 0.000000
64 0 0.000000
65 0 0.000000
66 0 0.000000
67 0 0.000000
68 0 0.000000
69 0 0.000000
70 0 0.000000
71 0 0.000000
72 0 0.000000
73 0 0.000000
74 0 0.000000
75 0 0.000000
76 0 0.000000
77 0 0.000000
78 0 0.000000
79 0 0.000000
80 0 0.000000
81 0 0.000000
82 0 0.000000
83 0 0.000000
84 0 0.000000
85 0 0.000000
86 0 0.000000
87 0 0.000000
88 0 0.000000
89 0 0.000000
90 0 0.000000
91 0 0.000000
92 0 0.000000
93 0 0.000000
94 0 0.000000
95 0 0.000000
96 0 0.000000
97 0 0.000000
98 0 0.000000
99 0 0.000000
100 0 0.000000
